spis_class_path,spis_domain,spis_family,family_id,current_project_mapping,mapping_status,evidence_code_paths,evidence_config_route_paths,evidence_test_paths,evidence_gate_artifacts,evidence_documentation_paths,key_difference,next_action,notes
Circ/DIDV/RedDIDVfromRegDIDV.java,Circ,Circ/DIDV,circ_didv,SurfaceCircuitCoupling 中的 DIDV 组合、约化与矩阵构造路径。,聚合等价实现,Tools/Coupling/include/SurfaceCircuitCoupling.h | Tools/Coupling/src/SurfaceCircuitCoupling.cpp | Tools/Coupling/src/SurfaceCurrentLinearizationKernel.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Tools/Coupling/test/Coupling_test.cpp::CircuitDidvCompositionSupportsWeightedTerms, CircuitDidvCompositionSupportsMultiSurfaceAggregation, SurfDidvFromMatricesBuildsExplicitNodeAndOffDiagonalRoute, ReducedRegularDidvAggregatesMappedNodesAndInternalCouplings, ReducedSurfDidvAggregatesMappedSurfaceMatrices | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ReferenceDidvMatchesFiniteDifferenceAcrossGeoLeoRoutes, ScdatUnifiedRouteExportsCircFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目用组合器和 reduction kernel 实现 DIDV，不保留所有 Java DIDV 包装类的形状。,继续维护 DIDV reduction 与 reference matrix 对照。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Circ/DIDV/RedDIDVFromSurfDIDV.java,Circ,Circ/DIDV,circ_didv,SurfaceCircuitCoupling 中的 DIDV 组合、约化与矩阵构造路径。,聚合等价实现,Tools/Coupling/include/SurfaceCircuitCoupling.h | Tools/Coupling/src/SurfaceCircuitCoupling.cpp | Tools/Coupling/src/SurfaceCurrentLinearizationKernel.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Tools/Coupling/test/Coupling_test.cpp::CircuitDidvCompositionSupportsWeightedTerms, CircuitDidvCompositionSupportsMultiSurfaceAggregation, SurfDidvFromMatricesBuildsExplicitNodeAndOffDiagonalRoute, ReducedRegularDidvAggregatesMappedNodesAndInternalCouplings, ReducedSurfDidvAggregatesMappedSurfaceMatrices | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ReferenceDidvMatchesFiniteDifferenceAcrossGeoLeoRoutes, ScdatUnifiedRouteExportsCircFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目用组合器和 reduction kernel 实现 DIDV，不保留所有 Java DIDV 包装类的形状。,继续维护 DIDV reduction 与 reference matrix 对照。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Circ/DIDV/ReducableDIDV.java,Circ,Circ/DIDV,circ_didv,SurfaceCircuitCoupling 中的 DIDV 组合、约化与矩阵构造路径。,已等价实现,Tools/Coupling/include/SurfaceCircuitCoupling.h | Tools/Coupling/src/SurfaceCircuitCoupling.cpp | Tools/Coupling/src/SurfaceCurrentLinearizationKernel.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Tools/Coupling/test/Coupling_test.cpp::CircuitDidvCompositionSupportsWeightedTerms, CircuitDidvCompositionSupportsMultiSurfaceAggregation, SurfDidvFromMatricesBuildsExplicitNodeAndOffDiagonalRoute, ReducedRegularDidvAggregatesMappedNodesAndInternalCouplings, ReducedSurfDidvAggregatesMappedSurfaceMatrices | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ReferenceDidvMatchesFiniteDifferenceAcrossGeoLeoRoutes, ScdatUnifiedRouteExportsCircFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目用组合器和 reduction kernel 实现 DIDV，不保留所有 Java DIDV 包装类的形状。,保持现有代码路径、测试和 gate 证据不回退。,
Circ/DIDV/SingleScalerMultipleSurfDIDV.java,Circ,Circ/DIDV,circ_didv,SurfaceCircuitCoupling 中的 DIDV 组合、约化与矩阵构造路径。,聚合等价实现,Tools/Coupling/include/SurfaceCircuitCoupling.h | Tools/Coupling/src/SurfaceCircuitCoupling.cpp | Tools/Coupling/src/SurfaceCurrentLinearizationKernel.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Tools/Coupling/test/Coupling_test.cpp::CircuitDidvCompositionSupportsWeightedTerms, CircuitDidvCompositionSupportsMultiSurfaceAggregation, SurfDidvFromMatricesBuildsExplicitNodeAndOffDiagonalRoute, ReducedRegularDidvAggregatesMappedNodesAndInternalCouplings, ReducedSurfDidvAggregatesMappedSurfaceMatrices | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ReferenceDidvMatchesFiniteDifferenceAcrossGeoLeoRoutes, ScdatUnifiedRouteExportsCircFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目用组合器和 reduction kernel 实现 DIDV，不保留所有 Java DIDV 包装类的形状。,继续维护 DIDV reduction 与 reference matrix 对照。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
Circ/DIDV/SurfDIDV.java,Circ,Circ/DIDV,circ_didv,SurfaceCircuitCoupling 中的 DIDV 组合、约化与矩阵构造路径。,已等价实现,Tools/Coupling/include/SurfaceCircuitCoupling.h | Tools/Coupling/src/SurfaceCircuitCoupling.cpp | Tools/Coupling/src/SurfaceCurrentLinearizationKernel.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Tools/Coupling/test/Coupling_test.cpp::CircuitDidvCompositionSupportsWeightedTerms, CircuitDidvCompositionSupportsMultiSurfaceAggregation, SurfDidvFromMatricesBuildsExplicitNodeAndOffDiagonalRoute, ReducedRegularDidvAggregatesMappedNodesAndInternalCouplings, ReducedSurfDidvAggregatesMappedSurfaceMatrices | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ReferenceDidvMatchesFiniteDifferenceAcrossGeoLeoRoutes, ScdatUnifiedRouteExportsCircFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目用组合器和 reduction kernel 实现 DIDV，不保留所有 Java DIDV 包装类的形状。,保持现有代码路径、测试和 gate 证据不回退。,
Circ/DIDV/SurfDIDVFromCurrentVariation.java,Circ,Circ/DIDV,circ_didv,SurfaceCircuitCoupling 中的 DIDV 组合、约化与矩阵构造路径。,已等价实现,Tools/Coupling/include/SurfaceCircuitCoupling.h | Tools/Coupling/src/SurfaceCircuitCoupling.cpp | Tools/Coupling/src/SurfaceCurrentLinearizationKernel.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Tools/Coupling/test/Coupling_test.cpp::CircuitDidvCompositionSupportsWeightedTerms, CircuitDidvCompositionSupportsMultiSurfaceAggregation, SurfDidvFromMatricesBuildsExplicitNodeAndOffDiagonalRoute, ReducedRegularDidvAggregatesMappedNodesAndInternalCouplings, ReducedSurfDidvAggregatesMappedSurfaceMatrices | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ReferenceDidvMatchesFiniteDifferenceAcrossGeoLeoRoutes, ScdatUnifiedRouteExportsCircFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目用组合器和 reduction kernel 实现 DIDV，不保留所有 Java DIDV 包装类的形状。,保持现有代码路径、测试和 gate 证据不回退。,
Circ/DIDV/SurfDIDVFromLocalCurrentVariation.java,Circ,Circ/DIDV,circ_didv,SurfaceCircuitCoupling 中的 DIDV 组合、约化与矩阵构造路径。,已等价实现,Tools/Coupling/include/SurfaceCircuitCoupling.h | Tools/Coupling/src/SurfaceCircuitCoupling.cpp | Tools/Coupling/src/SurfaceCurrentLinearizationKernel.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Tools/Coupling/test/Coupling_test.cpp::CircuitDidvCompositionSupportsWeightedTerms, CircuitDidvCompositionSupportsMultiSurfaceAggregation, SurfDidvFromMatricesBuildsExplicitNodeAndOffDiagonalRoute, ReducedRegularDidvAggregatesMappedNodesAndInternalCouplings, ReducedSurfDidvAggregatesMappedSurfaceMatrices | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ReferenceDidvMatchesFiniteDifferenceAcrossGeoLeoRoutes, ScdatUnifiedRouteExportsCircFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目用组合器和 reduction kernel 实现 DIDV，不保留所有 Java DIDV 包装类的形状。,保持现有代码路径、测试和 gate 证据不回退。,
Circ/DIDV/SurfDIDVFromMatrices.java,Circ,Circ/DIDV,circ_didv,SurfaceCircuitCoupling 中的 DIDV 组合、约化与矩阵构造路径。,已等价实现,Tools/Coupling/include/SurfaceCircuitCoupling.h | Tools/Coupling/src/SurfaceCircuitCoupling.cpp | Tools/Coupling/src/SurfaceCurrentLinearizationKernel.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Tools/Coupling/test/Coupling_test.cpp::CircuitDidvCompositionSupportsWeightedTerms, CircuitDidvCompositionSupportsMultiSurfaceAggregation, SurfDidvFromMatricesBuildsExplicitNodeAndOffDiagonalRoute, ReducedRegularDidvAggregatesMappedNodesAndInternalCouplings, ReducedSurfDidvAggregatesMappedSurfaceMatrices | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ReferenceDidvMatchesFiniteDifferenceAcrossGeoLeoRoutes, ScdatUnifiedRouteExportsCircFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目用组合器和 reduction kernel 实现 DIDV，不保留所有 Java DIDV 包装类的形状。,保持现有代码路径、测试和 gate 证据不回退。,
Circ/DIDV/WeightedSurfDIDV.java,Circ,Circ/DIDV,circ_didv,SurfaceCircuitCoupling 中的 DIDV 组合、约化与矩阵构造路径。,已等价实现,Tools/Coupling/include/SurfaceCircuitCoupling.h | Tools/Coupling/src/SurfaceCircuitCoupling.cpp | Tools/Coupling/src/SurfaceCurrentLinearizationKernel.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | scripts/run/surface_reference_matrix.json,"Tools/Coupling/test/Coupling_test.cpp::CircuitDidvCompositionSupportsWeightedTerms, CircuitDidvCompositionSupportsMultiSurfaceAggregation, SurfDidvFromMatricesBuildsExplicitNodeAndOffDiagonalRoute, ReducedRegularDidvAggregatesMappedNodesAndInternalCouplings, ReducedSurfDidvAggregatesMappedSurfaceMatrices | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::ReferenceDidvMatchesFiniteDifferenceAcrossGeoLeoRoutes, ScdatUnifiedRouteExportsCircFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目用组合器和 reduction kernel 实现 DIDV，不保留所有 Java DIDV 包装类的形状。,保持现有代码路径、测试和 gate 证据不回退。,
osgi/SpisBundle.java,osgi,osgi,osgi_out_of_scope,OSGi bundle 壳层；不属于当前 Surface Charging 主线数值对齐对象。,不纳入当前目标范围,,scripts/run/surface_reference_matrix.json,,build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,该类属于 SPIS 框架/打包壳层，不在当前数值主线审计范围。,保持为非主线对齐对象；无需纳入当前 Surface Charging 审计主线。,
Solver/Circuit/CircSolve.java,Solver,Solver/Circuit,solver_circuit,SurfaceSolverFacade 中的 solver circuit family 视图。,已等价实现,Tools/Solver/include/SurfaceSolverFacade.h | Tools/Solver/src/SurfaceSolverFacade.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/Solver/test/SurfaceSolverFacade_test.cpp::ResolveSurfaceSolverFamilyViewBuildsSupportedAndActiveSignatures | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::SolverConfigImplicitCouplingDrivesSharedGlobalCoupledPolicy, ScdatUnifiedRouteExportsSolverFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目以 facade + runtime route 承载 circuit solver 语义，而不是单独的 Java solver 类。,保持现有代码路径、测试和 gate 证据不回退。,
Solver/ElectroMag/AbstractEMSolver.java,Solver,Solver/ElectroMag,solver_electromag,SurfaceSolverFacade + SurfaceChargingKernelFramework 中的电磁/泊松求解路由。,聚合等价实现,Tools/Solver/include/SurfaceSolverFacade.h | Tools/Solver/src/SurfaceSolverFacade.cpp | Toolkit/Surface Charging/src/SurfaceChargingKernelFramework.cpp | Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp,Toolkit/Surface Charging/src/DensePlasmaSurfaceCharging.cpp | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp | documentation/contracts/config_schema_v1.json | scripts/run/surface_reference_matrix.json,"Tools/Solver/test/SurfaceSolverFacade_test.cpp::ResolveGlobalCoupledControlAppliesImplicitOverrides, SolveDenseLinearSystemWithResidualSolvesWellConditionedSystem, SolveIterativeLinearSystemConvergesForWellConditionedSystem, ResolveVolumeLinearSolverRoutingHonorsPolicyHints, ResolveSurfaceSolverFamilyViewBuildsSupportedAndActiveSignatures | Toolkit/Surface Charging/test/SurfaceCharging_smoke_test.cpp::SolverConfigImplicitCouplingDrivesSharedGlobalCoupledPolicy, ScdatUnifiedRouteExportsSolverFamilyMetadata",build_codex/surface_family_coverage_gate_round47/surface_family_coverage_gate.json | build_codex/surface_round47_sealoff/surface_round26_sealoff.json | scripts/run/surface_reference_matrix.json,Toolkit/Surface Charging/docs/surface_num_alignment_refactor_plan.md | documentation/contracts/surface_family_coverage_matrix_v1.json,当前项目通过 facade 和线性求解策略承载电磁求解，不维持 Java solver 继承树镜像。,继续维护 Poisson/electromag route 与 reference matrix 阈值。,family 已封板；当前结论属于 class 级聚合承载差异，不直接推翻 sealoff。
